group	word	audiofile	totalviols	backviols	nasalviols	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
B	popo	popo.mp3	0	0	0	
B	potu	potu.mp3	0	0	0	
B	putu	putu.mp3	0	0	0	
B	pipi	pipi.mp3	0	0	0	
B	pite	pite.mp3	0	0	0	
B	pepi	pepi.mp3	0	0	0	
B	topu	topu.mp3	0	0	0	
B	tupu	tupu.mp3	0	0	0	
B	tuto	tuto.mp3	0	0	0	
B	tipe	tipe.mp3	0	0	0	
B	titi	titi.mp3	0	0	0	
B	tepe	tepe.mp3	0	0	0	
B	teti	teti.mp3	0	0	0	
B	nono	nono.mp3	0	0	0	
B	nomu	nomu.mp3	0	0	0	
B	nuno	nuno.mp3	0	0	0	
B	numu	numu.mp3	0	0	0	
B	nime	nime.mp3	0	0	0	
B	neni	neni.mp3	0	0	0	
B	neme	neme.mp3	0	0	0	
B	monu	monu.mp3	0	0	0	
B	momo	momo.mp3	0	0	0	
B	munu	munu.mp3	0	0	0	
B	mumo	mumo.mp3	0	0	0	
B	mine	mine.mp3	0	0	0	
B	mimi	mimi.mp3	0	0	0	
B	mene	mene.mp3	0	0	0	
B	memi	memi.mp3	0	0	0	
B	peto	peto.mp3	1	1	0	
B	tote	tote.mp3	1	1	0	
B	pini	pini.mp3	1	0	1	
B	mupo	mupo.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
